transaction_id,timestamp,amount,customer_id,customer_age,previous_transactions,is_fraud,merchant_category_entertainment,merchant_category_fashion,merchant_category_fuel,merchant_category_grocery,customer_location_FL,customer_location_IL,customer_location_NY,customer_location_TX,device_type_mobile,device_type_tablet,age_group
430014a5-9a33-4e22-acf4-fad76511284d,2022-01-06 00:47:06,-0.04045315202778755,5dfd2e9e-dfd0-4320-a8ce-e6e5b06e57d7,0.965339134685351,-1.155248277571029,0,True,False,False,False,False,False,False,True,False,False,young
26e5564a-49ee-4499-b8dc-af1238f3c3e9,2023-03-17 17:43:10,-1.0732879902609518,91dc5f34-f972-4c9f-9a56-6c668b13ff80,0.16285149224020232,-0.5793231180062307,0,False,False,True,False,True,False,False,False,False,True,young
a8acfc49-f55f-4383-8e18-9a3d7de199a6,2022-07-29 18:47:27,0.005483025034471093,77be4e36-f0a5-4760-80dd-f036a65c2c87,0.8984651644815886,1.1484523606881645,0,False,True,False,False,False,False,True,False,True,False,young
41bbdefd-ad5a-4edf-a5a5-e441be84a722,2022-05-16 22:23:44,-0.9038831468091302,8be1ff28-3420-46a6-aff6-5c1bcfa036e5,1.634078836722975,1.1484523606881645,0,False,False,False,True,True,False,False,False,False,True,young
9ea7c569-3ec5-4455-bfbd-307800f553ee,2024-05-16 11:54:02,-1.0493477075062825,f76012b5-7ad2-4b17-b773-f34f2beea4e3,1.5672048665192126,-0.0033979584414323204,0,True,False,False,False,False,True,False,False,False,False,young
25a3c530-f140-48ed-ac4c-62b6fdeb192d,2023-09-25 00:24:52,2.446039908418616,e3069d26-d834-458c-8b38-2561a999d356,1.3665829559079254,-1.155248277571029,0,False,False,False,True,False,True,False,False,False,False,young
2f6ed380-c3a8-4791-aff7-8feaa3e21179,2023-01-26 03:36:28,2.446039908418616,a3abcc59-46b8-4b1a-a26f-86a4cbe7b2c4,0.630969283666539,-0.0033979584414323204,0,False,True,False,False,False,False,False,False,True,False,young
8b9fdbf1-3677-466e-956e-2a7656a275bf,2023-11-07 01:24:35,0.876812097882075,d72dfd61-9440-48e0-8179-f6d1ea17ccf5,-0.7733840906124713,-0.5793231180062307,0,False,False,False,False,False,False,False,False,False,True,
6867af6f-45f2-4504-a1a2-0e44cfc2a4ce,2022-04-09 19:25:06,-0.6896358447965325,86fc34f2-175f-4cc0-b8b9-5acf08105027,1.2328350155004006,-1.155248277571029,0,True,False,False,False,False,False,True,False,True,False,young
83e81149-7e87-4775-aa36-fe2c79887c84,2022-09-14 12:46:59,-1.006206588836701,cb76ab3c-42d0-4f5f-b584-2de0a76d3b54,-0.5727621800011841,-0.0033979584414323204,0,False,False,False,True,False,True,False,False,False,True,
f50a7690-9a77-4874-88d7-519210bd49ca,2024-03-29 15:50:41,0.26979832955937194,e081d416-dde7-4e8f-9cce-ca9c62ce2264,-0.43901423959365926,2.3003026798177615,0,False,False,False,False,False,False,False,True,True,False,
7e58f71b-f4cc-4cc4-9d15-e1ab8b76c2b8,2022-06-06 07:24:45,-0.42617121021722904,f87b50d3-7b3e-4263-8941-f4f0b1f2dc6a,-1.4421237926500952,-0.0033979584414323204,0,False,False,True,False,False,True,False,False,False,True,
b9d0c925-20b0-44e9-b311-55aa48f2ac71,2023-05-20 03:17:55,-0.9729089366804607,01838316-c75c-43e6-927f-8c8dc49f3d8b,-0.5727621800011841,-0.0033979584414323204,0,False,True,False,False,False,False,False,False,False,True,
48a004f5-166f-4ba3-87a3-86443667c86b,2023-12-26 07:26:17,-0.30051510682470156,7008ed8f-56f9-494d-8ac6-e4905222025a,0.8984651644815886,1.1484523606881645,0,False,True,False,False,True,False,False,False,False,True,young
c81c95ac-b575-4d72-af8f-d1a260001a59,2022-08-12 13:14:09,-1.0886000492817047,5b80f56b-a725-49af-bb60-c2075459239a,-1.7096196734651448,-0.0033979584414323204,0,True,False,False,False,False,False,True,False,False,False,
e1d0cd33-a296-47cb-b755-f58e664b15ed,2022-01-18 21:50:01,1.7859352211697914,a13208e3-7462-407c-9963-92eae55c87eb,-0.5058882097974217,-1.155248277571029,0,False,False,False,True,False,True,False,False,False,True,
fabe7786-88e0-44b8-9a1b-124a44e1dac9,2024-01-04 00:33:05,-0.7671683341238367,2feb0f22-498b-4053-8059-3d13025f92fb,-0.23839232898237206,1.1484523606881645,0,False,False,True,False,False,False,False,True,False,False,
ebf278ca-b385-47e2-a143-c8e906b147df,2022-12-27 10:20:07,0.18898468472762056,4df7c1fd-2bd5-419e-9890-645dbead6228,-0.03777041837108488,-0.5793231180062307,0,True,False,False,False,False,False,False,True,True,False,
55715086-4b94-4239-9e45-758240b4edec,2023-08-19 01:26:52,-0.6772403684463992,e8059d8b-2577-41b4-962c-6d1f7f16735f,1.5003308963154502,-1.155248277571029,0,True,False,False,False,False,False,False,True,False,True,young
34528757-d095-4094-8c69-f3eff2259edc,2024-02-01 16:23:10,-0.23902382218580503,f7a47784-921d-47ab-b733-d561e9fce646,0.16285149224020232,0.5725272011233661,0,False,False,False,True,False,False,True,False,False,False,young
883669bc-bc49-44f5-a06c-eedbd1674150,2022-06-05 15:17:05,-0.16963345948064706,5de6af0c-b39e-4d83-9653-1bc2ca9904b5,0.4972213432590143,-0.0033979584414323204,0,False,False,True,False,False,False,False,True,True,False,young
a30b20f2-c250-4754-b0f6-ba61e11e76c9,2024-08-26 07:56:47,-0.8827379224471382,89ba5d85-a2f4-47eb-b848-a1001a938daa,-0.5058882097974217,-0.5793231180062307,0,False,False,False,True,False,False,False,True,False,True,
4316b3e1-95fc-4e87-9469-c7923b1cb9f0,2024-06-27 02:40:36,2.446039908418616,c5a753f0-f649-4d94-aa7b-4224029113a3,1.4334569261116878,0.5725272011233661,0,False,True,False,False,False,True,False,False,True,False,young
557ad66e-21e6-462f-b168-b017ba57d5ed,2024-07-02 14:15:11,0.6822517288961597,5bf5a716-4470-4b47-adde-2143d7c382db,-0.5727621800011841,-1.7311734371358276,0,False,False,False,False,False,False,True,False,False,False,
6557327e-ffa7-4ef9-b45c-32651266d5b3,2023-12-20 09:13:51,2.2777439740030205,2993b0ae-9bb7-4efa-800e-64671cf55f78,-1.6427457032613824,-0.5793231180062307,0,False,True,False,False,True,False,False,False,False,False,
4e1c012c-f4fa-494f-8f9d-7dcde1233591,2022-04-10 13:16:49,1.6058362412590315,73948f5f-4aa8-4fbb-b613-b8d5a910fd3e,0.029103551832677516,-0.0033979584414323204,0,False,True,False,False,True,False,False,False,False,True,young
57a3bbbf-4c97-4b8d-ab13-7f8829b36244,2022-09-20 14:26:22,-0.023925850227609846,5bbe698b-f8ab-463d-b68a-f38c6e2e93d8,-1.3752498224463328,-0.0033979584414323204,0,True,False,False,False,False,False,False,True,False,False,
d8a62fbb-263d-4ee3-95cb-003a55823d00,2022-03-01 11:52:33,1.9670063953040915,67a34cd8-84bb-458e-8f9d-f267be38b393,0.8315911942778262,-0.5793231180062307,0,False,True,False,False,False,False,False,False,False,False,young
838abc84-2f90-4140-b654-993e5856302d,2024-11-16 07:06:32,-1.018480540908892,385c35dd-8aef-4007-8586-e1da172f5124,-1.3752498224463328,-0.0033979584414323204,0,False,False,True,False,False,False,True,False,True,False,
9b8ae798-6f97-4781-845c-276213faeafa,2022-08-13 12:46:08,-0.866089096369018,1e51f8ac-682d-46a1-a9f9-61f301c49773,-1.3752498224463328,-0.0033979584414323204,0,False,True,False,False,False,False,False,False,False,True,
ce9304aa-dbc9-4b4e-b374-97e08cc7aa38,2023-07-15 21:28:37,-1.074867805874204,d286d6dd-9cd5-4a2d-ae75-aab5a0af3059,0.2965994326477271,-0.0033979584414323204,0,False,False,True,False,False,False,True,False,False,True,young
1f3e89ab-3f23-4a0a-8936-f0cc78c80ec3,2024-04-24 22:48:42,-0.6529355128579025,b50aa05d-bc3c-4e56-8f60-4c9d784b115e,0.965339134685351,-0.5793231180062307,0,False,False,False,True,False,False,True,False,False,True,young
b3ffbcbb-24e7-4552-b0b0-584fc53248c3,2024-12-23 02:15:05,-0.5331125748066142,f43e71fc-d680-4028-810c-251d297d8b81,0.8984651644815886,-1.155248277571029,0,True,False,False,False,False,True,False,False,True,False,young
32a29d2e-1ecc-4fa2-817b-d979a2926d8a,2024-11-07 05:29:05,-0.7463876825956721,5eb93bd4-e629-4969-93bd-08253d433ba4,0.2297254624439647,1.724377520252963,0,False,False,True,False,False,False,False,True,False,False,young
65544018-d788-48f1-b246-d6019e880e52,2022-11-22 01:00:27,1.013283862011484,b5215505-9dab-445d-b775-bdf89613c089,-0.37214026938989686,-0.0033979584414323204,0,False,True,False,False,False,True,False,False,False,True,
cfcd416c-02d1-4542-8c68-55e2135e276f,2022-02-12 16:35:07,-0.5949684322793382,1feeff9e-f3bb-4a99-934a-14bb4d913134,0.965339134685351,-1.155248277571029,0,True,False,False,False,False,False,False,False,False,True,young
7618a822-09d2-4e97-a6d2-bea3c6eda80c,2024-01-16 09:50:06,-0.7303464779072644,eb2c273d-80c4-4e22-876c-91ce01c3b7b9,1.1659610452966382,-0.0033979584414323204,0,True,False,False,False,False,False,False,False,True,False,young
b7a05c3d-0bae-4113-948c-3a360b005bae,2024-04-18 02:48:38,-0.1803275959395857,27fb1952-b368-470d-8448-11570b7e343b,-0.5727621800011841,1.1484523606881645,0,False,False,True,False,True,False,False,False,True,False,
2162f7bd-ad79-4982-93f8-a21b564b7397,2023-01-17 09:48:56,-0.9465381683669418,6817f4cf-2881-43c5-87d1-92ac65fa0e37,-0.23839232898237206,-1.7311734371358276,0,False,False,True,False,False,True,False,False,False,True,
6c7f9821-a437-4248-9893-af30e429df57,2022-08-12 08:52:18,0.8381673774963657,4cea92ca-3701-4576-92a9-304004207e0c,0.7647172240740638,-0.0033979584414323204,0,False,False,False,False,False,True,False,False,False,True,young
81491ab3-bbc1-4da8-aa83-c33806508b2a,2023-05-06 03:47:31,-1.0369522311561492,185680df-cfea-4a37-8bc2-8874cce5416d,-0.23839232898237206,1.1484523606881645,0,False,False,False,False,False,True,False,False,True,False,
0eb2ffeb-1673-47d5-b72a-04531736c9de,2024-11-02 08:04:23,2.446039908418616,d004517c-fb1e-44e5-9480-038277f08c26,0.0959775220364399,-0.5793231180062307,0,True,False,False,False,True,False,False,False,True,False,young
6540c588-4193-478a-ae30-c7936fb635d0,2022-12-29 18:35:56,0.6668181455974642,3061a1e0-be3b-4ce0-af1f-b48014706393,0.630969283666539,1.1484523606881645,0,False,False,False,False,False,True,False,False,True,False,young
3fa039d9-8de0-4c63-b3a2-75344e275c7d,2023-10-30 03:47:42,-0.8619572709189736,3600e198-4763-4ac9-a7b1-85300c6e2650,-0.10464438857484727,1.1484523606881645,0,False,True,False,False,False,True,False,False,True,False,
bd621969-3ef9-4660-a87f-e7591f46ffa6,2023-05-13 13:53:42,-1.1244497112747371,240ceee3-072c-4076-94a3-8c2d9603c360,-1.3083758522425704,-1.155248277571029,0,False,False,False,True,False,True,False,False,False,False,
65656eb6-7ee9-41b6-a0de-6634bb9baadb,2023-05-21 12:00:18,0.922505226388449,b44c3ed6-f6da-44ff-8529-801d9a794694,-0.5727621800011841,-0.0033979584414323204,0,True,False,False,False,False,True,False,False,False,False,
a63794ff-30ab-4487-9bdf-9de5a41077f3,2023-07-27 16:55:54,0.3600908680706368,1c924199-5f62-4818-a6f2-c3b839e82bb0,-0.43901423959365926,-0.0033979584414323204,0,False,False,False,True,False,False,False,False,False,True,
ffcb1f9a-ec75-4183-b81d-22b7726b1562,2022-07-25 14:06:38,0.45560895053342854,264e6157-5727-4ecf-8216-ae80f51f650a,-1.4421237926500952,-0.5793231180062307,0,False,False,False,False,False,False,False,True,False,False,
25692c37-0131-4604-ad98-553e81e5a24e,2024-08-07 15:20:45,0.6615926016459377,ed3757ab-ca48-45dc-95a0-755bd48acf7b,-0.5727621800011841,2.3003026798177615,0,False,False,True,False,False,False,False,False,True,False,
ad43d1aa-7b7e-4ae3-9cbc-c28973d63e0e,2023-11-13 04:08:25,-1.0376813768238042,e4cafad7-33e8-44b6-990e-9d00652623de,1.0322131048891134,2.3003026798177615,0,True,False,False,False,False,True,False,False,False,True,young
f98db5d3-1a86-4e30-bae7-4f1a81d0e912,2023-08-23 13:39:38,-0.5916872767748911,9f4c0768-d202-4286-8882-9322bc0caf9c,0.8984651644815886,-0.5793231180062307,0,False,False,False,False,False,False,True,False,True,False,young
032c1630-22b2-4115-8c29-c96c004ac26c,2022-02-07 17:26:32,-0.9814156361364346,f21660ec-c716-449c-9070-1a61a0431703,0.4303473730552519,-1.155248277571029,0,False,True,False,False,False,False,True,False,False,False,young
d34f3c54-14ae-437e-b383-e57417c1556d,2024-10-30 20:38:51,1.2853767203247035,ed1bd070-ff6e-42a6-bcb4-99061fcc1bf8,-0.7733840906124713,-0.0033979584414323204,0,True,False,False,False,True,False,False,False,True,False,
641686eb-f496-456d-a65e-2ced74fe379f,2022-11-03 00:19:08,0.055307978990889115,4a3dbd55-c902-4298-8d52-df79f95c7e56,0.5640953134627766,-0.5793231180062307,0,True,False,False,False,False,False,False,False,False,True,young
2131cb0e-e3da-4c15-9955-83fe58d57072,2024-07-22 09:45:50,-0.6428489977886764,6830d65d-7929-4e2b-aecd-db760e4d4979,1.3665829559079254,2.3003026798177615,0,False,False,True,False,True,False,False,False,False,False,young
4e53d942-74f3-49ac-a510-525c3883e9ec,2023-02-16 01:27:11,-1.0512920959533625,d276281c-ba53-4ebd-aa9d-a803dd6fe9d2,1.299708985704163,-0.0033979584414323204,0,True,False,False,False,True,False,False,False,False,True,young
0115a0b0-4c36-4844-b973-928fd717df11,2022-02-28 07:44:39,-0.678455611225824,a56a8163-6fc5-4cad-b83e-d04205ca4a2e,-1.7096196734651448,-0.0033979584414323204,0,False,False,True,False,False,False,True,False,False,False,
d1e35beb-398f-4fee-b566-bdad00ea0966,2022-03-01 19:38:56,-0.6531785614137876,523ea3eb-f67e-4705-a301-018392cd6aad,-0.37214026938989686,2.3003026798177615,0,False,False,False,False,False,False,False,False,True,False,
e8b3855b-69f5-4d96-b6b8-5957e412cba4,2023-08-16 08:26:08,0.4582824846481632,80bde0ba-fca7-4be9-a60c-269dc03a2dfa,-1.241501882038808,-0.0033979584414323204,0,False,True,False,False,False,False,False,True,False,True,
0ba85e52-32c3-4238-80b9-698aa29b95e3,2024-01-09 06:09:30,0.1022163502766876,4b8380c9-f30b-4a72-81d8-575e8b8864bb,-1.3083758522425704,-0.0033979584414323204,0,False,True,False,False,False,False,False,False,False,False,
7e48ec68-01bf-4ec6-af69-77713766e208,2023-12-22 14:08:10,1.5208907709772357,fff46c4a-b926-4f29-aadc-2307ccb71273,0.965339134685351,1.724377520252963,0,True,False,False,False,True,False,False,False,False,False,young
8ffe8a45-3a27-47e2-aa70-3c41ea3e47f1,2023-04-22 12:03:54,-0.35447188623116405,62b722ac-5216-433c-a8ab-1d771fcf4c28,1.5672048665192126,0.5725272011233661,0,True,False,False,False,False,True,False,False,False,False,young
dfa5d986-3b5c-4733-b7d2-80f2a47eb2f8,2022-05-25 18:51:42,-0.9763116164628503,a714b227-1d58-4217-9cdd-b001855ba7c0,1.1659610452966382,-0.0033979584414323204,0,False,False,False,False,True,False,False,False,False,False,young
bfe0febe-1826-4f66-93e8-c2b70c33c1d0,2024-07-19 04:54:15,0.3868262092179831,7a479e96-4510-4c37-96d6-eddbb09db431,0.8984651644815886,0.5725272011233661,0,False,False,True,False,False,False,False,False,True,False,young
5c5bad0e-0f85-40e8-91cd-0f866cbe8f0d,2024-10-14 04:13:38,0.607149725127705,251ead62-f872-4017-9e59-795505ef832f,0.8984651644815886,0.5725272011233661,0,False,True,False,False,False,False,True,False,True,False,young
4fdd8e12-c590-4760-8c9e-26f81c7e8a9e,2022-05-20 09:26:55,-0.12989502059345515,964a1f74-6818-4dbb-b804-99db244d7699,0.2297254624439647,-1.155248277571029,0,False,False,True,False,False,False,False,False,False,False,young
b084a19b-34bb-4257-93a8-47b5be7eeecd,2022-05-11 06:54:43,0.6600127860326851,c8180a2d-acb6-42a8-8847-48b13b75ecec,0.7647172240740638,-0.5793231180062307,0,False,False,False,False,False,False,False,True,True,False,young
c535b6f5-15bf-49b9-9cae-d0718e9dec43,2023-07-24 02:13:38,-0.3037962623291485,a3e1baab-8638-48c2-8077-41ce42dea0c5,0.5640953134627766,-0.0033979584414323204,0,False,True,False,False,False,True,False,False,True,False,young
f7087e14-f493-4b08-9b77-28517166a5e2,2022-02-28 01:34:59,-0.23221846262102597,90110ac3-12b7-4299-a096-a87efb41d127,-1.6427457032613824,-0.5793231180062307,0,False,True,False,False,False,True,False,False,False,False,
71aab25d-e30a-4dd2-8b43-3e50dd0fd010,2023-05-27 16:29:28,-0.45327112419840276,fa11635e-c2d9-4f44-9405-388fa1e87001,1.299708985704163,-1.7311734371358276,0,False,False,False,True,True,False,False,False,True,False,young
c3594ed7-422f-4ce9-a84d-45eb07e3124e,2023-11-09 12:29:34,-1.0999018071303557,0a273901-eaf6-4bbc-82c6-8b69d48b67ac,-1.241501882038808,-1.155248277571029,0,False,False,False,False,False,False,False,False,False,True,
a8729fb2-9f0b-47a2-bee9-78f827acad99,2022-06-15 07:00:23,-0.992352821151258,d4159be2-c18c-469a-a0b6-efefea95c58d,0.7647172240740638,-1.7311734371358276,0,False,False,False,False,False,False,True,False,False,True,young
beed2d01-cedd-4a1b-8350-46307b56e456,2023-09-18 20:10:03,-1.0923673018979216,5f476474-36de-4b57-8001-048457b06f7a,-1.5089977628538576,-0.0033979584414323204,0,False,False,False,True,False,False,False,True,True,False,
d05409f7-e47b-4c19-8ef6-ea06bcb569fd,2024-03-18 17:51:02,0.09832757338252822,36619f6a-7bea-4b84-a25f-7bf6e33a105d,0.6978432538703014,-1.7311734371358276,0,False,False,True,False,True,False,False,False,False,False,young
92d56ef1-50ef-4044-ba43-1be9c3bad32e,2024-04-20 05:24:21,-0.6725009216066423,abafcea5-0c7f-4d4e-841e-7882b46b7c9e,-0.37214026938989686,-0.5793231180062307,0,False,False,False,True,False,False,False,False,False,True,
597e0e19-ca66-4a22-9c61-13420a8d0cfc,2023-03-05 06:24:01,-0.2678250760581734,9939fc91-21a8-4f75-89f8-4c6fb8cb283e,-0.907132031019996,-1.155248277571029,0,False,False,False,False,False,False,True,False,True,False,
a6ec230e-72c8-4dd3-beef-bc51e14e1c98,2022-10-17 09:54:12,1.7627240840827771,a294368f-e27f-481d-8e1b-9fa4b2c0874f,-1.1746279118350456,-0.5793231180062307,0,False,False,True,False,False,False,False,False,True,False,
33fafcad-455d-472f-8bde-c16ae2917e58,2024-07-28 02:10:20,-0.7827234417004746,38e4ed6b-652e-4f71-b9ab-4da36a5df690,1.2328350155004006,-1.7311734371358276,0,False,True,False,False,False,False,True,False,False,False,young
45dca026-b38c-4db5-a849-293f62f1d94c,2023-10-19 13:45:12,-0.48912078619143534,c84af80a-113b-4f59-91a4-79426e27e656,0.16285149224020232,2.3003026798177615,0,False,False,False,True,False,False,False,False,False,False,young
7c0771f5-9d4e-4207-92c1-90899cb35b7d,2023-01-13 02:31:26,0.5807789568141863,5135d7bd-1acb-40fc-8505-d2791aa607c4,0.965339134685351,-0.0033979584414323204,0,False,False,True,False,False,False,False,False,True,False,young
6c893524-4180-4593-ae5a-5c7d47565d80,2022-09-28 17:40:21,-0.8154134724670025,ae2024b3-0b27-40ae-b44a-040731cf5651,-0.17151835877860966,-0.5793231180062307,0,False,False,True,False,True,False,False,False,False,False,
c7c8552d-f6d1-4de7-9a8c-df5d64953b65,2024-11-24 01:31:09,-1.0337925999296447,33a94f3c-e771-4906-b928-7a8b35029511,-0.7065101204087089,0.5725272011233661,0,False,False,True,False,False,False,False,False,False,True,
59188afb-cedc-4fc9-aa8c-3730f4d75387,2022-01-03 07:00:58,-0.7153989917203389,355c11e1-b02c-49ce-8766-55d94aad52e8,-0.9740060012237584,-1.155248277571029,0,False,False,False,True,False,False,False,False,False,True,
3487c0d6-5044-4170-8426-e5c5f26d67d4,2024-07-04 04:43:36,-0.9174938659386884,67eb1237-aaa1-4ea4-b281-708ed1aed4b2,-1.6427457032613824,0.5725272011233661,0,False,True,False,False,True,False,False,False,True,False,
0d454a7d-e2f5-4e00-ac4b-06f8e7141453,2022-06-12 16:39:50,2.0953360328113537,42bea1a9-c0e5-44ec-b7f1-a3a359729761,-0.5058882097974217,1.1484523606881645,0,False,False,True,False,True,False,False,False,True,False,
49eed011-af4c-442a-9092-a306b09b3e42,2022-11-09 13:56:19,0.8751107579908805,dae87f11-d73f-474b-9046-a9b4baf83a8f,0.2297254624439647,-0.0033979584414323204,0,False,False,False,True,False,True,False,False,False,False,young
0f6c63d6-a5f6-4c42-82f6-ed6ad25fe47d,2023-07-16 04:28:24,0.0883625825912445,0d883777-bd51-4c55-bae8-9f7ba5a24628,-0.7065101204087089,-0.5793231180062307,0,False,False,False,False,False,True,False,False,False,True,
